t,P_mtp_toes_r,y,z,P_subt_calc_r,y,z,P_Ankle_tal_r,y,z,P_KneeJ_r,y,z,P_HipJ_r,y,z,P_Pelvis_C,y,z,P_Torso,y,z,P_neck,y,z,P_sho_r,y,z,P_elb_r,y,z,P_hand_r,y,z,P_sho_l,y,z,P_elb_l,y,z,P_hand_l,y,z,P_HipJ_l,y,z,P_KneeJ_l,y,z,P_Ankle_tal_l,y,z,P_subt_calc_l,y,z,P_mtp_toes_l,y,z,Pc_total,y,z,acc_Total_COM,y,z,pelvis Tilt - z,pelvis List - x,pelvis rotation - y,hip flexion_r - z,hip adduction_r - x,hip rotation_r - y,knee angle_r - z,ankle_angle_r - z,subtalar_anle_r - y,hip flexion_l - z,hip adduction_l - x,hip rotation_l - y,knee angle_l - z,ankle_angle_l - z,subtalar_anle_l - y,lumbar_extension_z,lumbar_bending_x,lumbar_rotation_y,arm_flex_r_z,arm_add_r_x,arm_rot_r_y,elbow_flex_r_z,pro_sup_r_y,wrist_flex_r_z,wrist_dev_r_x,arm_flex_l_z,arm_add_l_x,arm_rot_l_y,elbow_flex_l_z,pro_sup_l_y,wrist_flex_l_z,wrist_dev_l_x,Sailangle-z,Sailangle-x,Sailangle-y,Boardangle-z,Boardangle-x,Boardangle-y,sailing speed,sailing direction,Upwind - 1_ Downwind - 0,sidewind R-1_ L-0,wind speed,wind direction
142.7167,0,0,0,-0.1779773,0.001209409,0.01724049,-0.1301732,0.04379258,0.007117025,-0.05083382,0.4307308,0.04138887,-0.3855432,0.6722983,0.05698881,-0.3239036,0.7163815,-0.04075578,-0.3854204,0.8302777,-0.03564975,-0.1413955,1.108436,-0.06884517,-0.1121607,1.102763,0.0985261,-0.09822815,0.8204507,0.1467212,0.0330061,0.706443,-0.0350381,-0.1706303,1.114109,-0.2362164,-0.177082,0.8357529,-0.3047227,0.00662897,0.7115617,-0.186049,-0.4208098,0.6599721,-0.09294704,-0.1113737,0.4073257,-0.199235,-0.2078181,0.02698173,-0.1424243,-0.2657617,-0.001425968,-0.1363758,-0.09608492,-0.04994583,-0.1651896,-0.2558809,0.746413,-0.03478169,0.04302528,0.07163393,0.1060718,-23.68256,-6.309841,1.45453,76.18058,-6.21365,-13.98065,64.97123,10.75158,-3.066311,75.56133,-7.694715,-1.305084,67.74931,-3.02E-13,0,-18.28505,7.076857,1.756266,41.38909,-15.10655,41.38909,75.32663,44.99821,0,0,41.38909,-15.10655,41.38909,75.32663,44.99821,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.7333,0,0,0,-0.1779615,0.001252172,0.01739988,-0.1301555,0.04382605,0.007246075,-0.04964173,0.4305508,0.0411878,-0.3881579,0.6669939,0.05622491,-0.3264518,0.7110444,-0.04149248,-0.3878564,0.8250003,-0.0363671,-0.1425372,1.102006,-0.06966144,-0.1133594,1.096284,0.0977181,-0.1007403,0.813935,0.1460603,0.02999441,0.6992269,-0.03561834,-0.1717151,1.107728,-0.237041,-0.1794404,0.8293693,-0.3054052,0.003669746,0.7043896,-0.1866307,-0.4234021,0.6547469,-0.09372269,-0.1097094,0.4085077,-0.2031026,-0.2081986,0.02856213,-0.1471402,-0.2662947,0.000451093,-0.1411694,-0.09687085,-0.04891132,-0.1700401,-0.2571056,0.7421286,-0.03586083,-0.1424244,0.01567945,-0.3216006,-23.69329,-6.33176,1.43717,77.09844,-6.479032,-13.79662,66.03606,10.92339,-2.993471,76.75944,-7.895717,-0.9845335,69.1367,-3.01E-13,0,-18.50017,7.065709,1.772927,41.39035,-15.10649,41.39035,75.32626,44.99821,0,0,41.39035,-15.10649,41.39035,75.32626,44.99821,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.75,0,0,0,-0.1779535,0.00125978,0.01748106,-0.1301486,0.04383419,0.007324405,-0.04895578,0.4304165,0.04127058,-0.3908053,0.6622082,0.05599507,-0.3290309,0.7066285,-0.04151153,-0.390701,0.8204335,-0.03622284,-0.1444106,1.096602,-0.06930161,-0.1153324,1.090719,0.09808972,-0.1037076,0.8083115,0.1463359,0.02671518,0.6932182,-0.03532329,-0.1734888,1.102485,-0.2366929,-0.1821388,0.8241783,-0.3051608,0.000481192,0.6985254,-0.1863418,-0.4257642,0.6502366,-0.09404155,-0.1079671,0.4102566,-0.2059448,-0.2079681,0.03046885,-0.1516162,-0.2661793,0.002550382,-0.1458664,-0.09688179,-0.04732851,-0.1745902,-0.2586453,0.7385437,-0.03616117,0.0928547,0.0334072,-0.08953289,-23.55025,-6.29158,1.379117,77.74603,-6.648155,-13.5427,66.93416,11.02238,-2.973666,77.69601,-8.067972,-0.6804047,70.35833,-3.00E-13,0,-18.84408,6.972603,1.821885,41.39126,-15.10644,41.39126,75.326,44.99822,0,0,41.39126,-15.10644,41.39126,75.326,44.99822,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.7667,0,0,0,-0.177936,0.001299903,0.0176552,-0.1301316,0.04386463,0.007455607,-0.04831104,0.4303474,0.0410261,-0.3930951,0.6579416,0.05524775,-0.3312366,0.7026533,-0.04207212,-0.3929904,0.8164025,-0.0365646,-0.1457388,1.09168,-0.06990326,-0.1167536,1.08592,0.09750847,-0.1061151,0.8035388,0.1461348,0.02398894,0.6877575,-0.0353156,-0.1747241,1.097439,-0.237315,-0.1842955,0.8190726,-0.3054164,-0.002160403,0.6929531,-0.1863479,-0.4278697,0.6463306,-0.09486,-0.1062675,0.4123839,-0.2090915,-0.2074073,0.03277856,-0.1556033,-0.265703,0.005018367,-0.1499438,-0.09653544,-0.04529523,-0.178675,-0.2598073,0.7354098,-0.0370066,0.02592206,0.069261,0.02062961,-23.47049,-6.165545,1.343865,78.39098,-6.870851,-13.24709,67.74272,11.11398,-2.89975,78.65932,-8.1821,-0.5173821,71.51617,-2.99E-13,0,-19.1126,6.80795,1.759741,41.39222,-15.1064,41.39222,75.32572,44.99822,0,0,41.39222,-15.1064,41.39222,75.32572,44.99822,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.7833,0,0,0,-0.1779297,0.001324964,0.01771685,-0.1301221,0.04388461,0.007511423,-0.04739106,0.4301863,0.04093462,-0.3945278,0.6543373,0.05484395,-0.3326012,0.6994573,-0.04224389,-0.3944411,0.8131416,-0.03637327,-0.1463993,1.087719,-0.06961276,-0.1176176,1.081989,0.09783508,-0.1078029,0.7996113,0.1466553,0.02218532,0.6833571,-0.03457571,-0.1751811,1.093448,-0.2370606,-0.1854345,0.8150652,-0.3049928,-0.00377972,0.6885259,-0.1856362,-0.4291403,0.643265,-0.09534199,-0.1041572,0.4148322,-0.2115571,-0.2065835,0.03550206,-0.1585665,-0.2649736,0.00792949,-0.1529646,-0.09596256,-0.04291297,-0.1816858,-0.2603383,0.7329581,-0.03727573,0.07303746,0.09516017,0.1030596,-23.37156,-5.999252,1.351898,78.90043,-7.081027,-12.94289,68.45979,11.24754,-2.862426,79.49629,-8.23111,-0.4537388,72.61218,-2.98E-13,0,-19.34665,6.64959,1.63407,41.39313,-15.10635,41.39313,75.32545,44.99822,0,0,41.39313,-15.10635,41.39313,75.32545,44.99822,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.8,0,0,0,-0.1779216,0.001352095,0.01779565,-0.1301117,0.04390562,0.007575477,-0.04666534,0.4300707,0.04079856,-0.3958494,0.6511621,0.05439538,-0.3339985,0.6966583,-0.04256511,-0.3959719,0.8102502,-0.03632608,-0.1472308,1.084191,-0.06959,-0.1184885,1.078426,0.09786341,-0.1093923,0.7960352,0.1467473,0.02032684,0.6794128,-0.03443992,-0.1759732,1.089956,-0.2370434,-0.1869173,0.8115845,-0.3049153,-0.005601904,0.6846133,-0.1855014,-0.4304828,0.6405172,-0.09581661,-0.102701,0.4170665,-0.2141831,-0.2060511,0.03792976,-0.1616033,-0.2645066,0.01049956,-0.1559839,-0.09565328,-0.04073776,-0.1849305,-0.2610169,0.7307881,-0.03769771,-0.02048087,-0.02345077,-0.141404,-23.2605,-5.876303,1.404202,79.31105,-7.310212,-12.7132,69.08009,11.35246,-2.81932,80.21808,-8.295355,-0.37889,73.5638,-2.98E-13,0,-19.5871,6.549072,1.53767,41.39397,-15.10631,41.39397,75.32521,44.99823,0,0,41.39397,-15.10631,41.39397,75.32521,44.99823,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.8167,0,0,0,-0.1779111,0.001387952,0.01789792,-0.1300989,0.04393225,0.007649826,-0.04605801,0.4299955,0.04055529,-0.3968161,0.6486998,0.05381971,-0.335199,0.694299,-0.04324123,-0.3972766,0.8078247,-0.03683614,-0.1477531,1.081003,-0.07050703,-0.1188673,1.075255,0.09692227,-0.1105608,0.7928684,0.1459702,0.01863499,0.6757503,-0.03527121,-0.1766389,1.086751,-0.2379363,-0.1884728,0.8083718,-0.3056269,-0.007422437,0.6809354,-0.1863065,-0.4317283,0.6380807,-0.09632956,-0.1015162,0.4191651,-0.2166951,-0.2055583,0.04017122,-0.1644514,-0.2640615,0.01285082,-0.1587936,-0.0953464,-0.03868772,-0.1880101,-0.2615273,0.7289194,-0.03856481,0.06242439,0.01754669,-0.2986489,-23.1703,-5.888988,1.491238,79.62235,-7.522177,-12.66449,69.5684,11.43973,-2.76172,80.91948,-8.350943,-0.1573303,74.40394,-2.97E-13,0,-19.8233,6.571391,1.504879,41.39489,-15.10627,41.39489,75.32494,44.99823,0,0,41.39489,-15.10627,41.39489,75.32494,44.99823,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.8333,0,0,0,-0.1779141,0.001396993,0.01786668,-0.130097,0.04394013,0.007636807,-0.04528184,0.429832,0.04056595,-0.3970615,0.6469703,0.05374391,-0.3357952,0.6927613,-0.04344873,-0.3980923,0.806153,-0.03680558,-0.1481877,1.07899,-0.07041454,-0.1192933,1.073149,0.09701004,-0.1113761,0.7907347,0.1459664,0.01763534,0.6734934,-0.03532672,-0.1770821,1.084832,-0.2378391,-0.1893111,0.8064916,-0.3056174,-0.008429153,0.6787631,-0.1863538,-0.4323465,0.6363764,-0.09631995,-0.09994238,0.4217174,-0.2185757,-0.2049056,0.04286883,-0.1671267,-0.263474,0.0156825,-0.1614974,-0.09490508,-0.03621292,-0.190925,-0.2617254,0.7278201,-0.03881149,0.05773519,0.0257772,-0.1984464,-23.0336,-5.965925,1.620283,79.73532,-7.706085,-12.69639,69.94418,11.55381,-2.757706,81.50676,-8.369764,0.1524718,75.19896,-2.96E-13,0,-20.02296,6.679383,1.425496,41.39569,-15.10623,41.39569,75.32471,44.99824,0,0,41.39569,-15.10623,41.39569,75.32471,44.99824,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.85,0,0,0,-0.1779053,0.001423161,0.0179526,-0.1300876,0.04395916,0.007696039,-0.0450204,0.4298177,0.04036512,-0.3976656,0.6456141,0.05331421,-0.3367057,0.6914793,-0.04403592,-0.3991808,0.8047665,-0.03728173,-0.1487204,1.077067,-0.07110499,-0.1198659,1.071325,0.09632989,-0.1125228,0.7889415,0.1455522,0.01628073,0.6712707,-0.03561033,-0.1775749,1.08281,-0.2385399,-0.1903501,0.8044307,-0.3060589,-0.009747039,0.6764508,-0.1866424,-0.4332841,0.634913,-0.09666324,-0.09901281,0.4238159,-0.2202372,-0.2045668,0.04505935,-0.1693219,-0.2631772,0.01795756,-0.1637222,-0.0946955,-0.0341616,-0.1932541,-0.2621735,0.7268265,-0.03944929,0.01517609,0.04348426,-0.1599262,-22.91918,-6.037766,1.742798,79.83674,-7.864289,-12.7326,70.20536,11.59075,-2.713429,82.01317,-8.363731,0.4374695,75.84017,-2.95E-13,0,-20.23839,6.776528,1.339305,41.39659,-15.10619,41.39659,75.32445,44.99824,0,0,41.39659,-15.10619,41.39659,75.32445,44.99824,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.8667,0,0,0,-0.177908,0.001432702,0.01792484,-0.130086,0.04396669,0.007679728,-0.04447045,0.4297054,0.04033075,-0.3974539,0.6449847,0.05323569,-0.336767,0.6911207,-0.04415705,-0.3994713,0.8042643,-0.03712652,-0.1486589,1.076293,-0.0705308,-0.1200218,1.070454,0.09693807,-0.1130587,0.7880438,0.1460614,0.0158378,0.670296,-0.03498501,-0.1772959,1.082132,-0.2379997,-0.1902995,0.8037927,-0.305641,-0.009993253,0.6755628,-0.1860443,-0.433319,0.6344245,-0.09669298,-0.09759146,0.4263783,-0.221655,-0.2035332,0.04763873,-0.1714234,-0.26217,0.02059102,-0.1658387,-0.09376601,-0.03165651,-0.195586,-0.2619923,0.7266378,-0.03943698,0.2063428,-0.01062292,-0.08817875,-22.77641,-6.056244,1.878628,79.77597,-7.993038,-12.72171,70.37323,11.67173,-2.707709,82.37235,-8.367797,0.6120599,76.35798,-2.95E-13,0,-20.43096,6.873547,1.208769,41.3973,-15.10615,41.3973,75.32425,44.99824,0,0,41.3973,-15.10615,41.3973,75.32425,44.99824,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.8833,0,0,0,-0.1779175,0.00143173,0.01782988,-0.1300895,0.04396678,0.007617771,-0.04380812,0.4295467,0.04039228,-0.3966821,0.6450145,0.05337409,-0.3361064,0.6913801,-0.04397882,-0.3989903,0.8044129,-0.03677145,-0.1479152,1.07628,-0.06950877,-0.1196368,1.070337,0.0980174,-0.1129757,0.7878979,0.1470136,0.01621967,0.6701496,-0.03381928,-0.1761936,1.082223,-0.2370349,-0.189249,0.8039268,-0.3048431,-0.009287466,0.67551,-0.1849281,-0.4325868,0.6345995,-0.09655528,-0.09590902,0.4284926,-0.2222902,-0.2023619,0.04984337,-0.1724601,-0.261035,0.02286945,-0.1668998,-0.0927048,-0.02957495,-0.1967182,-0.2612521,0.7269257,-0.03907655,0.1557635,-0.07820672,-0.1149089,-22.65252,-6.057256,1.958133,79.6445,-8.018232,-12.70239,70.44153,11.77026,-2.725518,82.57711,-8.383705,0.6957758,76.72502,-2.94E-13,0,-20.56779,6.951156,1.098727,41.39774,-15.10613,41.39774,75.32412,44.99824,0,0,41.39774,-15.10613,41.39774,75.32412,44.99824,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.9,0,0,0,-0.1779304,0.001428622,0.01770121,-0.1300948,0.04396527,0.007531369,-0.043058,0.4293613,0.04047071,-0.3954472,0.6456097,0.0535882,-0.3349135,0.6921421,-0.04371127,-0.397998,0.8050602,-0.0364587,-0.1468948,1.076978,-0.06855434,-0.1190164,1.071015,0.09903814,-0.1124187,0.7885695,0.1480074,0.01722974,0.6708725,-0.03253443,-0.1747732,1.082941,-0.2361468,-0.1876131,0.8046523,-0.3040278,-0.007916181,0.6762508,-0.1837004,-0.4312732,0.6352257,-0.09636212,-0.09352819,0.4309627,-0.2223565,-0.2005661,0.05241498,-0.1730106,-0.2592833,0.02551699,-0.167549,-0.09098829,-0.02713228,-0.1972045,-0.2601163,0.7277158,-0.03866587,0.1305706,-0.03551006,-0.1652769,-22.54178,-6.079954,2.000104,79.4208,-7.957472,-12.71565,70.4253,11.88223,-2.751595,82.77291,-8.386891,0.8234953,77.0799,-2.94E-13,0,-20.65882,7.019739,1.015176,41.39829,-15.1061,41.39829,75.32397,44.99825,0,0,41.39829,-15.1061,41.39829,75.32397,44.99825,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.9167,0,0,0,-0.1779484,0.00141485,0.01752085,-0.1301043,0.04395617,0.007410205,-0.04228817,0.4291501,0.04064423,-0.3938532,0.646701,0.0540037,-0.3332797,0.6932889,-0.04324438,-0.396524,0.8061237,-0.03608878,-0.1455595,1.078253,-0.06746935,-0.1181368,1.072298,0.1001986,-0.1114287,0.7898527,0.1491574,0.01880959,0.6722832,-0.0310426,-0.1729823,1.084208,-0.2351373,-0.1853938,0.8059155,-0.3030799,-0.005923478,0.6776544,-0.1822654,-0.4295069,0.6362285,-0.09598154,-0.09103748,0.4330043,-0.2217813,-0.1986449,0.05455507,-0.1729211,-0.2574062,0.02772689,-0.1675917,-0.08912094,-0.02511197,-0.1969642,-0.2586781,0.7288286,-0.03807525,0.1535073,0.0118488,0.03585055,-22.47389,-6.120599,1.99469,79.14768,-7.813084,-12.77697,70.32537,11.99793,-2.798999,82.8765,-8.399647,0.9595804,77.30113,-2.92E-13,0,-20.68296,7.103969,0.9629405,41.4006,-15.10599,41.4006,75.32331,44.99826,0,0,41.4006,-15.10599,41.4006,75.32331,44.99826,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.9333,0,0,0,-0.1779707,0.001391081,0.01729405,-0.1301178,0.04393992,0.007257567,-0.04152898,0.4289209,0.04090555,-0.391921,0.6482973,0.05461047,-0.3312894,0.6949478,-0.04257143,-0.3946403,0.8077262,-0.0354696,-0.144059,1.080296,-0.06608159,-0.1170649,1.074318,0.1016551,-0.1100012,0.7918643,0.150515,0.02090773,0.6745922,-0.02939263,-0.171053,1.086274,-0.2338182,-0.1828099,0.8079885,-0.3019075,-0.003438313,0.6799839,-0.1806752,-0.4274126,0.6378078,-0.09541201,-0.0883266,0.4350836,-0.2203887,-0.1962085,0.05668517,-0.1717409,-0.2549941,0.02988014,-0.1665658,-0.08664942,-0.02302802,-0.195469,-0.2569964,0.7304364,-0.03718242,0.02062747,-0.08175304,0.02680697,-22.4309,-6.15883,2.016375,78.81412,-7.655852,-12.84496,70.13631,12.1128,-2.866273,82.90914,-8.320201,1.021278,77.40654,-2.91E-13,0,-20.63091,7.172937,0.8971013,41.40106,-15.10597,41.40106,75.32317,44.99826,0,0,41.40106,-15.10597,41.40106,75.32317,44.99826,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.95,0,0,0,-0.1779914,0.001359403,0.01708295,-0.1301328,0.04391713,0.007110927,-0.04128455,0.4288011,0.04118174,-0.3898471,0.6509624,0.05530645,-0.3292785,0.6977379,-0.04185464,-0.3928346,0.8104005,-0.03474899,-0.1429273,1.083676,-0.06456623,-0.1162706,1.077606,0.1032211,-0.108542,0.7951249,0.1518189,0.02306081,0.6783849,-0.02792842,-0.1695841,1.089746,-0.2323535,-0.180441,0.8114968,-0.3007396,-0.000980355,0.6838592,-0.1792523,-0.4252865,0.6404326,-0.09472554,-0.08605264,0.4372413,-0.2185258,-0.1941855,0.05893396,-0.1697265,-0.2529933,0.03215383,-0.1646758,-0.08459004,-0.02084181,-0.193073,-0.2555257,0.7329748,-0.03613166,-0.1187396,0.07088469,-0.1259223,-22.34191,-6.20376,2.083872,78.2619,-7.488829,-12.96815,69.7086,12.15189,-2.939613,82.73234,-8.184881,1.038856,77.37204,-2.90E-13,0,-20.57007,7.273442,0.8367361,41.40196,-15.10593,41.40196,75.32291,44.99826,0,0,41.40196,-15.10593,41.40196,75.32291,44.99826,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.9667,0,0,0,-0.1780203,0.001326303,0.01678124,-0.1301508,0.04389397,0.006904669,-0.0404698,0.4285358,0.04152336,-0.3870178,0.653719,0.05616182,-0.3263519,0.700595,-0.04089002,-0.3900156,0.8131991,-0.03381892,-0.1405293,1.086959,-0.06270216,-0.1143272,1.08079,0.1051531,-0.1062106,0.7982807,0.1535235,0.02610372,0.6819422,-0.02596156,-0.1667313,1.093128,-0.2305574,-0.1768831,0.8149201,-0.2992179,0.002473246,0.6875058,-0.1773428,-0.4222351,0.6432329,-0.09392554,-0.08309943,0.4389474,-0.2161215,-0.191178,0.06061314,-0.1674106,-0.2499872,0.03380183,-0.1625452,-0.08145409,-0.01911513,-0.190312,-0.2531083,0.7354484,-0.03484038,0.3354472,0.09935538,-0.04164918,-22.29453,-6.229515,2.124079,77.73211,-7.264213,-13.04728,69.32403,12.27602,-3.031678,82.49627,-8.047372,1.006408,77.17805,-2.89E-13,0,-20.50926,7.334681,0.7816885,41.40277,-15.10589,41.40277,75.32268,44.99827,0,0,41.40277,-15.10589,41.40277,75.32268,44.99827,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142.9833,0,0,0,-0.1780479,0.001291302,0.01648917,-0.130169,0.04386892,0.006701604,-0.03991576,0.4283286,0.04185341,-0.3840199,0.6570923,0.057047,-0.3232794,0.7040555,-0.03991598,-0.3871181,0.8165664,-0.03294084,-0.1380384,1.090789,-0.06093015,-0.112279,1.084531,0.1069903,-0.1037903,0.8019973,0.155155,0.02921216,0.6860381,-0.0240668,-0.1637978,1.097047,-0.2288506,-0.1732689,0.8188773,-0.2977617,0.005981529,0.6916821,-0.1755026,-0.4190002,0.6465524,-0.09309202,-0.08031933,0.4406754,-0.2137671,-0.1881052,0.06223744,-0.1652142,-0.2468977,0.03536018,-0.1605126,-0.07822141,-0.01737366,-0.1877535,-0.2506332,0.7383489,-0.03359263,0.02462843,-0.1834325,-0.1148379,-22.23263,-6.280185,2.138185,77.07657,-6.991365,-13.1631,68.80254,12.36171,-3.124421,82.15567,-7.959198,0.9824133,76.86566,-2.88E-13,0,-20.4833,7.413937,0.756146,41.40365,-15.10584,41.40365,75.32242,44.99827,0,0,41.40365,-15.10584,41.40365,75.32242,44.99827,0,0,0,0,0,0,0,0,0,0,1,1,0,0
143,0,0,0,-0.1780742,0.001263955,0.0162047,-0.1301851,0.04384894,0.006499171,-0.03936939,0.4281347,0.04210034,-0.3805878,0.6610262,0.05784938,-0.3197505,0.7079651,-0.03906461,-0.3837227,0.8204126,-0.03229239,-0.1350615,1.09508,-0.05963928,-0.1096387,1.088788,0.1083312,-0.1007562,0.8062468,0.1563819,0.03281637,0.6906028,-0.0226194,-0.1604842,1.101371,-0.2276098,-0.1693268,0.8232175,-0.2966694,0.009889912,0.6962769,-0.1740965,-0.415327,0.6503076,-0.09233296,-0.07750244,0.4420639,-0.2111854,-0.1847925,0.06352189,-0.1623457,-0.2435528,0.03655451,-0.15776,-0.07471759,-0.01594123,-0.1844712,-0.2477864,0.7415699,-0.0325348,-0.1746324,-0.2439143,-0.2149573,-22.18505,-6.350911,2.133431,76.35316,-6.672631,-13.31545,68.18218,12.44613,-3.207144,81.72449,-7.873986,0.912182,76.42015,-2.88E-13,0,-20.43445,7.489021,0.777299,41.40444,-15.10581,41.40444,75.3222,44.99827,0,0,41.40444,-15.10581,41.40444,75.3222,44.99827,0,0,0,0,0,0,0,0,0,0,1,1,0,0
143.0167,0,0,0,-0.1781041,0.001227787,0.01587559,-0.1302043,0.04382262,0.006266371,-0.03884539,0.427927,0.04243081,-0.3768242,0.6653202,0.05884645,-0.3159728,0.7122839,-0.03804679,-0.3801335,0.8246326,-0.03141991,-0.1320356,1.099883,-0.05800781,-0.1070527,1.093596,0.1100289,-0.09764286,0.8110612,0.158014,0.03667957,0.6957847,-0.02066293,-0.1570184,1.10617,-0.2260445,-0.1650267,0.8280181,-0.2952153,0.0141504,0.7014541,-0.1721959,-0.4114061,0.6544309,-0.09135987,-0.07468415,0.4433503,-0.2081297,-0.1812196,0.06465123,-0.1588579,-0.2399288,0.03755481,-0.1543796,-0.0708994,-0.01459535,-0.1805338,-0.2448138,0.7451079,-0.03120396,0.08549122,-0.1345334,0.1406809,-22.11698,-6.424723,2.166025,75.52755,-6.351605,-13.50142,67.48728,12.52783,-3.308765,81.18087,-7.737138,0.8162443,75.86529,-2.86E-13,0,-20.38326,7.597434,0.7328599,41.40521,-15.10577,41.40521,75.32197,44.99828,0,0,41.40521,-15.10577,41.40521,75.32197,44.99828,0,0,0,0,0,0,0,0,0,0,1,1,0,0
143.0333,0,0,0,-0.1781309,0.001190133,0.0155749,-0.130223,0.0437946,0.006049152,-0.03870598,0.4278119,0.04273519,-0.3730718,0.670068,0.05983761,-0.3123609,0.7171149,-0.03710338,-0.3767963,0.8293098,-0.03053711,-0.1293982,1.105255,-0.05643883,-0.1048019,1.098981,0.1116554,-0.0947202,0.8164573,0.1595698,0.04034815,0.7016138,-0.01882341,-0.1539946,1.111528,-0.224533,-0.1610614,0.8333784,-0.2938139,0.01816833,0.707271,-0.1704029,-0.407665,0.6589905,-0.09035238,-0.07251899,0.4445864,-0.2053428,-0.1778884,0.06560798,-0.1557123,-0.2365152,0.03832572,-0.1512839,-0.06727768,-0.01330657,-0.1771173,-0.2421311,0.7490314,-0.02992808,0.251921,0.03825001,0.2966519,-22.01077,-6.512754,2.236503,74.57593,-6.059699,-13.72929,66.66373,12.55249,-3.406664,80.50559,-7.609716,0.7224747,75.1661,-2.85E-13,0,-20.35324,7.739315,0.6522144,41.40631,-15.10571,41.40631,75.32166,44.99828,0,0,41.40631,-15.10571,41.40631,75.32166,44.99828,0,0,0,0,0,0,0,0,0,0,1,1,0,0
143.05,0,0,0,-0.1781472,0.00118839,0.01538782,-0.1302309,0.04379107,0.005896579,-0.03865296,0.427787,0.04265437,-0.3688678,0.6754682,0.06021436,-0.3082865,0.7224028,-0.03686208,-0.3728176,0.8345505,-0.03043129,-0.1262057,1.11122,-0.05609433,-0.1018049,1.105065,0.1120328,-0.09094289,0.822586,0.1600371,0.04469094,0.7080959,-0.01815416,-0.1506065,1.117375,-0.2242214,-0.1567566,0.8391869,-0.2934348,0.02268808,0.7136459,-0.169759,-0.4035857,0.6641005,-0.08992516,-0.07061838,0.4456858,-0.2033811,-0.1744824,0.06636763,-0.1531765,-0.2330004,0.03886022,-0.1487014,-0.06356238,-0.01214035,-0.1744758,-0.2390626,0.7534003,-0.02946436,0.1372189,0.07095285,0.1268937,-21.97058,-6.591888,2.298475,73.60563,-5.786016,-13.96837,65.72024,12.5629,-3.440359,79.8162,-7.525167,0.6056304,74.31407,-2.85E-13,0,-20.22022,7.868741,0.5876146,41.4072,-15.10567,41.4072,75.3214,44.99828,0,0,41.4072,-15.10567,41.4072,75.3214,44.99828,0,0,0,0,0,0,0,0,0,0,1,1,0,0
143.0667,0,0,0,-0.1781653,0.001177074,0.01517785,-0.1302415,0.04378047,0.005727773,-0.03880872,0.4277957,0.04264517,-0.3645591,0.6810994,0.06074604,-0.3040689,0.7279946,-0.03640614,-0.3687635,0.8400557,-0.03010895,-0.1230144,1.117508,-0.05559909,-0.09864463,1.11137,0.1125331,-0.08690507,0.8289085,0.1604387,0.0491395,0.7149102,-0.01775469,-0.1473842,1.123647,-0.2237313,-0.1526351,0.8454652,-0.2930464,0.02716529,0.7204452,-0.1693594,-0.3992941,0.6694821,-0.08937042,-0.06878746,0.4466418,-0.201062,-0.1711391,0.06700554,-0.1501603,-0.2295469,0.03927401,-0.1456296,-0.05991004,-0.01109963,-0.1713284,-0.2359722,0.7579733,-0.02883711,-0.02217432,0.04781939,-0.006476487,-21.92111,-6.648606,2.318697,72.56173,-5.46259,-14.18049,64.69721,12.54281,-3.488939,79.01315,-7.452232,0.4311225,73.39255,-2.84E-13,0,-20.11047,7.948456,0.6065922,41.40818,-15.10562,41.40818,75.32112,44.99829,0,0,41.40818,-15.10562,41.40818,75.32112,44.99829,0,0,0,0,0,0,0,0,0,0,1,1,0,0
